customer,day,daily_amount,nr_trans
customer245,2019-09-30 00:00:00+00:00,400.0,1
customer245,2019-10-02 00:00:00+00:00,400.0,1
customer245,2019-10-03 00:00:00+00:00,900.0,2
customer245,2019-10-12 00:00:00+00:00,400.0,1
customer245,2019-10-13 00:00:00+00:00,400.0,1
customer245,2019-10-14 00:00:00+00:00,500.0,2
customer245,2019-10-17 00:00:00+00:00,400.0,1
customer245,2019-10-19 00:00:00+00:00,800.0,2
customer245,2019-10-20 00:00:00+00:00,400.0,1
customer245,2019-10-23 00:00:00+00:00,800.0,2
customer245,2019-10-30 00:00:00+00:00,400.0,1
customer245,2019-11-02 00:00:00+00:00,600.0,2
customer245,2019-11-03 00:00:00+00:00,110.0,2
customer245,2019-11-11 00:00:00+00:00,400.0,1
customer245,2020-01-19 00:00:00+00:00,800.0,1
customer246,2019-03-14 00:00:00+00:00,40.0,3
customer246,2019-03-18 00:00:00+00:00,75.0,6
customer246,2019-03-19 00:00:00+00:00,528.0,24
customer246,2019-03-20 00:00:00+00:00,145.0,8
customer246,2019-03-21 00:00:00+00:00,54.0,4
customer246,2019-03-22 00:00:00+00:00,50.0,4
customer246,2019-03-23 00:00:00+00:00,50.0,4
customer246,2019-03-25 00:00:00+00:00,15.0,1
customer246,2019-03-27 00:00:00+00:00,103.0,7
customer246,2019-03-28 00:00:00+00:00,160.0,11
customer246,2019-03-30 00:00:00+00:00,45.0,3
customer246,2019-03-31 00:00:00+00:00,30.0,2
customer246,2019-04-01 00:00:00+00:00,116.0,7
customer246,2019-04-02 00:00:00+00:00,25.0,2
customer246,2019-04-03 00:00:00+00:00,35.0,2
customer246,2019-04-04 00:00:00+00:00,260.0,10
customer246,2019-04-11 00:00:00+00:00,50.0,5
customer246,2019-04-17 00:00:00+00:00,20.0,2
customer246,2019-06-09 00:00:00+00:00,15.0,1
customer246,2019-06-13 00:00:00+00:00,108.0,10
customer246,2019-07-11 00:00:00+00:00,20.0,2
customer246,2019-08-15 00:00:00+00:00,73.0,7
customer246,2019-09-12 00:00:00+00:00,40.0,4
customer246,2019-09-13 00:00:00+00:00,13.0,1
customer246,2019-09-16 00:00:00+00:00,33.0,3
customer246,2019-09-17 00:00:00+00:00,24.0,2
customer246,2019-09-18 00:00:00+00:00,10.0,1
customer247,2019-03-08 00:00:00+00:00,50.0,2
customer247,2019-03-15 00:00:00+00:00,50.0,1
customer247,2019-03-22 00:00:00+00:00,50.0,1
customer247,2019-03-30 00:00:00+00:00,50.0,1
customer247,2019-04-06 00:00:00+00:00,50.0,1
customer247,2019-04-13 00:00:00+00:00,100.0,2
customer247,2019-04-14 00:00:00+00:00,50.0,1
customer247,2019-04-15 00:00:00+00:00,50.0,1
customer247,2019-04-18 00:00:00+00:00,10.0,1
customer247,2019-04-22 00:00:00+00:00,50.0,1
customer247,2019-04-28 00:00:00+00:00,100.0,2
customer247,2019-05-04 00:00:00+00:00,16.33,1
customer247,2019-05-05 00:00:00+00:00,50.0,1
customer247,2019-05-06 00:00:00+00:00,10.0,1
customer247,2019-05-11 00:00:00+00:00,100.0,2
customer247,2019-05-12 00:00:00+00:00,50.0,1
customer247,2019-05-18 00:00:00+00:00,20.0,2
customer247,2019-05-19 00:00:00+00:00,60.0,2
customer247,2019-05-20 00:00:00+00:00,10.0,1
customer247,2019-05-21 00:00:00+00:00,20.0,1
customer247,2019-05-23 00:00:00+00:00,20.0,1
customer247,2019-05-24 00:00:00+00:00,65.0,2
customer247,2019-05-25 00:00:00+00:00,50.0,1
customer247,2019-05-26 00:00:00+00:00,60.09,2
customer247,2019-05-30 00:00:00+00:00,10.0,1
customer247,2019-06-03 00:00:00+00:00,50.0,1
customer247,2019-06-08 00:00:00+00:00,100.0,2
customer247,2019-06-09 00:00:00+00:00,50.0,1
customer247,2019-06-14 00:00:00+00:00,10.0,1
customer247,2019-06-15 00:00:00+00:00,10.0,1
customer247,2019-06-16 00:00:00+00:00,50.0,1
customer247,2019-06-17 00:00:00+00:00,15.67,1
customer247,2019-06-22 00:00:00+00:00,20.0,2
customer247,2019-06-23 00:00:00+00:00,50.0,1
customer247,2019-06-30 00:00:00+00:00,50.0,1
customer247,2019-07-06 00:00:00+00:00,20.0,2
customer247,2019-07-07 00:00:00+00:00,50.0,1
customer247,2019-07-13 00:00:00+00:00,15.0,1
customer247,2019-07-15 00:00:00+00:00,50.0,1
customer247,2019-07-22 00:00:00+00:00,50.0,1
customer247,2019-07-26 00:00:00+00:00,50.0,1
customer247,2019-07-27 00:00:00+00:00,50.0,1
customer247,2019-07-28 00:00:00+00:00,50.0,1
customer247,2019-08-04 00:00:00+00:00,50.0,1
customer247,2019-08-09 00:00:00+00:00,50.0,1
customer247,2019-08-10 00:00:00+00:00,10.0,1
customer247,2019-08-13 00:00:00+00:00,14.91,1
customer247,2019-08-16 00:00:00+00:00,50.0,1
customer247,2019-08-17 00:00:00+00:00,50.0,1
customer247,2019-08-18 00:00:00+00:00,50.0,1
customer247,2019-08-20 00:00:00+00:00,10.0,1
customer247,2019-08-24 00:00:00+00:00,10.0,1
customer247,2019-08-25 00:00:00+00:00,50.0,1
customer247,2019-08-31 00:00:00+00:00,50.0,1
customer247,2019-09-01 00:00:00+00:00,10.0,1
customer247,2019-09-04 00:00:00+00:00,20.0,2
customer247,2019-09-06 00:00:00+00:00,50.0,1
customer247,2019-09-08 00:00:00+00:00,10.0,1
customer247,2019-09-10 00:00:00+00:00,20.0,2
customer247,2019-09-12 00:00:00+00:00,50.0,1
customer247,2019-09-14 00:00:00+00:00,10.0,1
customer247,2019-09-15 00:00:00+00:00,10.0,1
customer247,2019-09-19 00:00:00+00:00,50.0,1
customer247,2019-09-20 00:00:00+00:00,25.0,1
customer247,2019-09-26 00:00:00+00:00,75.0,2
customer247,2019-09-28 00:00:00+00:00,10.0,1
customer247,2019-10-03 00:00:00+00:00,75.0,2
customer247,2019-10-05 00:00:00+00:00,50.0,1
customer247,2019-10-06 00:00:00+00:00,50.0,1
customer247,2019-10-09 00:00:00+00:00,25.0,1
customer247,2019-10-10 00:00:00+00:00,25.0,1
customer247,2019-10-13 00:00:00+00:00,10.0,1
customer247,2019-10-16 00:00:00+00:00,50.0,1
customer247,2019-10-17 00:00:00+00:00,25.0,1
customer247,2019-10-23 00:00:00+00:00,75.0,2
customer247,2019-10-25 00:00:00+00:00,50.0,1
customer247,2019-10-26 00:00:00+00:00,50.0,1
customer247,2019-10-27 00:00:00+00:00,60.0,2
customer247,2019-10-28 00:00:00+00:00,10.0,1
customer247,2019-10-30 00:00:00+00:00,35.0,2
customer247,2019-10-31 00:00:00+00:00,70.0,3
customer247,2019-11-03 00:00:00+00:00,10.0,1
customer247,2019-11-04 00:00:00+00:00,10.0,1
customer247,2019-11-06 00:00:00+00:00,25.0,1
customer247,2019-11-07 00:00:00+00:00,10.0,1
customer247,2019-11-10 00:00:00+00:00,50.0,1
customer247,2019-11-13 00:00:00+00:00,25.0,1
customer247,2019-11-16 00:00:00+00:00,10.0,1
customer247,2019-11-17 00:00:00+00:00,13.21,1
customer247,2019-11-18 00:00:00+00:00,50.0,1
customer247,2019-11-21 00:00:00+00:00,25.0,1
customer247,2019-11-22 00:00:00+00:00,10.0,1
customer247,2019-11-25 00:00:00+00:00,50.0,1
customer247,2019-11-27 00:00:00+00:00,35.0,2
customer247,2019-11-28 00:00:00+00:00,10.0,1
customer247,2019-12-02 00:00:00+00:00,50.0,1
customer247,2019-12-04 00:00:00+00:00,25.0,1
customer247,2019-12-08 00:00:00+00:00,10.0,1
customer247,2019-12-09 00:00:00+00:00,50.0,1
customer247,2019-12-11 00:00:00+00:00,25.0,1
customer247,2019-12-13 00:00:00+00:00,15.0,1
customer247,2019-12-16 00:00:00+00:00,65.0,2
customer247,2019-12-18 00:00:00+00:00,12.83,1
customer247,2019-12-23 00:00:00+00:00,60.0,2
customer247,2019-12-25 00:00:00+00:00,10.0,1
customer247,2019-12-28 00:00:00+00:00,10.0,1
customer247,2019-12-29 00:00:00+00:00,10.0,1
customer247,2019-12-30 00:00:00+00:00,50.0,1
customer247,2019-12-31 00:00:00+00:00,10.0,1
customer247,2020-01-06 00:00:00+00:00,50.0,1
customer247,2020-01-10 00:00:00+00:00,50.0,1
customer247,2020-01-11 00:00:00+00:00,50.0,1
customer247,2020-01-12 00:00:00+00:00,50.0,1
customer247,2020-01-16 00:00:00+00:00,10.0,1
customer247,2020-01-18 00:00:00+00:00,10.0,1
customer247,2020-01-19 00:00:00+00:00,50.0,1
customer247,2020-01-24 00:00:00+00:00,50.0,1
customer247,2020-01-25 00:00:00+00:00,50.0,1
customer247,2020-01-26 00:00:00+00:00,60.0,2
customer247,2020-01-27 00:00:00+00:00,10.0,1
customer247,2020-01-31 00:00:00+00:00,50.0,1
customer247,2020-02-02 00:00:00+00:00,10.0,1
customer247,2020-02-04 00:00:00+00:00,10.0,1
customer247,2020-02-07 00:00:00+00:00,50.0,1
customer247,2020-02-09 00:00:00+00:00,10.0,1
customer247,2020-02-11 00:00:00+00:00,10.0,1
customer247,2020-02-15 00:00:00+00:00,50.0,1
customer247,2020-02-22 00:00:00+00:00,50.0,1
customer247,2020-02-27 00:00:00+00:00,10.0,1
customer248,2019-11-02 00:00:00+00:00,1090.0,8
customer248,2019-11-06 00:00:00+00:00,10.0,1
customer248,2019-11-08 00:00:00+00:00,10.0,1
customer248,2019-11-09 00:00:00+00:00,30.0,2
customer248,2019-11-11 00:00:00+00:00,620.0,10
customer248,2019-11-16 00:00:00+00:00,10.0,1
customer248,2019-11-17 00:00:00+00:00,22.0,2
customer248,2019-11-18 00:00:00+00:00,80.0,5
customer248,2019-11-19 00:00:00+00:00,35.0,3
customer248,2019-11-21 00:00:00+00:00,28.0,2
customer248,2019-11-22 00:00:00+00:00,10.0,1
customer248,2019-11-23 00:00:00+00:00,55.0,3
customer248,2019-12-20 00:00:00+00:00,10.0,1
customer248,2019-12-21 00:00:00+00:00,464.48,5
customer248,2019-12-22 00:00:00+00:00,70.0,3
customer248,2019-12-27 00:00:00+00:00,170.0,3
customer248,2019-12-28 00:00:00+00:00,420.0,4
customer248,2019-12-29 00:00:00+00:00,10.0,1
customer248,2020-01-09 00:00:00+00:00,13.0,1
customer248,2020-01-10 00:00:00+00:00,10.0,1
customer248,2020-01-11 00:00:00+00:00,15.0,1
customer248,2020-01-19 00:00:00+00:00,810.0,4
customer248,2020-02-28 00:00:00+00:00,14.0,1
customer249,2019-04-23 00:00:00+00:00,10.0,1
customer249,2019-05-12 00:00:00+00:00,10.0,1
customer249,2019-05-15 00:00:00+00:00,30.0,3
customer249,2019-07-04 00:00:00+00:00,70.0,2
customer249,2019-07-10 00:00:00+00:00,350.0,7
customer249,2019-07-13 00:00:00+00:00,150.0,3
customer249,2019-07-15 00:00:00+00:00,200.0,3
customer249,2019-07-16 00:00:00+00:00,525.0,7
customer249,2019-09-30 00:00:00+00:00,395.0,7
customer249,2019-10-14 00:00:00+00:00,245.0,4
customer249,2019-10-16 00:00:00+00:00,95.0,4
customer249,2019-10-17 00:00:00+00:00,60.0,3
customer249,2019-10-24 00:00:00+00:00,120.0,2
customer249,2019-10-25 00:00:00+00:00,150.0,3
customer249,2019-10-29 00:00:00+00:00,50.0,2
customer249,2019-12-21 00:00:00+00:00,800.0,15
customer249,2019-12-22 00:00:00+00:00,300.0,4
customer249,2019-12-23 00:00:00+00:00,685.0,11
customer249,2019-12-24 00:00:00+00:00,200.0,4
customer249,2019-12-25 00:00:00+00:00,200.0,4
customer249,2019-12-26 00:00:00+00:00,50.0,1
customer249,2019-12-27 00:00:00+00:00,340.0,5
customer249,2019-12-28 00:00:00+00:00,1940.0,14
customer249,2019-12-29 00:00:00+00:00,950.0,4
customer249,2019-12-30 00:00:00+00:00,250.0,4
customer249,2019-12-31 00:00:00+00:00,370.0,4
customer249,2020-01-02 00:00:00+00:00,450.0,9
customer249,2020-01-03 00:00:00+00:00,210.0,4
customer249,2020-01-04 00:00:00+00:00,520.0,5
customer249,2020-01-07 00:00:00+00:00,550.0,9
customer249,2020-01-08 00:00:00+00:00,650.0,8
customer249,2020-01-09 00:00:00+00:00,1520.0,7
customer249,2020-01-24 00:00:00+00:00,1760.0,6
customer249,2020-01-25 00:00:00+00:00,200.0,1
customer249,2020-01-28 00:00:00+00:00,1633.0,7
customer25,2019-03-02 00:00:00+00:00,35.0,2
customer25,2019-03-05 00:00:00+00:00,10.0,1
customer25,2019-03-06 00:00:00+00:00,15.0,1
customer25,2019-03-11 00:00:00+00:00,60.0,4
customer25,2019-03-12 00:00:00+00:00,40.0,2
customer25,2019-03-13 00:00:00+00:00,85.0,3
customer25,2019-03-20 00:00:00+00:00,15.0,1
customer25,2019-04-08 00:00:00+00:00,15.0,1
customer25,2019-04-10 00:00:00+00:00,20.0,1
customer25,2019-04-12 00:00:00+00:00,35.0,2
customer25,2019-04-14 00:00:00+00:00,20.0,1
customer25,2019-04-16 00:00:00+00:00,25.0,2
customer25,2019-04-18 00:00:00+00:00,10.0,1
customer25,2019-04-30 00:00:00+00:00,10.0,1
customer25,2019-05-01 00:00:00+00:00,10.0,1
customer25,2019-05-02 00:00:00+00:00,10.0,1
customer25,2019-05-03 00:00:00+00:00,25.0,1
customer25,2019-05-04 00:00:00+00:00,20.0,1
customer25,2019-05-05 00:00:00+00:00,20.0,1
customer25,2019-05-06 00:00:00+00:00,20.0,1
customer25,2019-05-10 00:00:00+00:00,20.0,1
customer25,2019-05-13 00:00:00+00:00,15.0,1
customer25,2019-05-16 00:00:00+00:00,15.0,1
customer25,2019-06-02 00:00:00+00:00,60.0,2
customer25,2019-06-03 00:00:00+00:00,20.0,1
customer25,2019-06-04 00:00:00+00:00,35.0,2
customer25,2019-06-05 00:00:00+00:00,10.0,1
customer25,2019-06-07 00:00:00+00:00,10.0,1
customer25,2019-06-08 00:00:00+00:00,100.0,2
customer25,2019-06-14 00:00:00+00:00,25.0,2
customer25,2019-06-17 00:00:00+00:00,25.0,2
customer25,2019-06-18 00:00:00+00:00,10.0,1
customer25,2019-06-21 00:00:00+00:00,15.0,1
customer25,2019-06-22 00:00:00+00:00,30.0,2
customer25,2019-06-24 00:00:00+00:00,10.0,1
customer25,2019-06-25 00:00:00+00:00,10.0,1
customer25,2019-07-01 00:00:00+00:00,15.0,1
customer25,2019-07-03 00:00:00+00:00,20.0,1
customer25,2019-07-08 00:00:00+00:00,35.0,2
customer25,2019-07-09 00:00:00+00:00,20.0,1
customer25,2019-07-10 00:00:00+00:00,10.0,1
customer25,2019-07-12 00:00:00+00:00,10.0,1
customer25,2019-08-03 00:00:00+00:00,50.0,2
customer25,2019-08-05 00:00:00+00:00,30.0,2
customer25,2019-08-12 00:00:00+00:00,35.0,3
customer25,2019-08-13 00:00:00+00:00,60.0,4
customer25,2019-08-31 00:00:00+00:00,50.0,1
customer25,2019-09-02 00:00:00+00:00,10.0,1
customer25,2019-09-03 00:00:00+00:00,10.0,1
customer25,2019-09-04 00:00:00+00:00,30.0,2
customer250,2019-03-02 00:00:00+00:00,40.0,1
customer250,2019-03-03 00:00:00+00:00,90.0,1
customer250,2019-03-04 00:00:00+00:00,20.0,1
customer250,2019-03-05 00:00:00+00:00,30.0,2
customer250,2019-03-07 00:00:00+00:00,20.0,1
customer250,2019-03-09 00:00:00+00:00,50.0,1
customer250,2019-03-10 00:00:00+00:00,40.0,2
customer250,2019-03-14 00:00:00+00:00,12.0,1
customer250,2019-03-16 00:00:00+00:00,50.0,1
customer250,2019-03-21 00:00:00+00:00,55.0,2
customer250,2019-03-22 00:00:00+00:00,30.0,1
customer250,2019-03-26 00:00:00+00:00,22.0,1
customer250,2019-03-28 00:00:00+00:00,20.0,1
customer250,2019-04-04 00:00:00+00:00,60.0,3
customer250,2019-04-06 00:00:00+00:00,40.0,1
customer250,2019-04-09 00:00:00+00:00,30.0,1
customer250,2019-04-12 00:00:00+00:00,85.0,3
customer250,2019-04-13 00:00:00+00:00,50.0,1
customer250,2019-04-14 00:00:00+00:00,120.0,2
customer250,2019-04-15 00:00:00+00:00,25.0,1
customer250,2019-04-19 00:00:00+00:00,30.0,1
customer250,2019-04-20 00:00:00+00:00,60.0,1
customer250,2019-04-23 00:00:00+00:00,20.0,1
customer250,2019-04-25 00:00:00+00:00,70.0,2
customer250,2019-04-26 00:00:00+00:00,100.0,2
customer250,2019-04-27 00:00:00+00:00,10.0,1
customer250,2019-04-28 00:00:00+00:00,50.0,1
customer250,2019-04-29 00:00:00+00:00,300.0,5
customer250,2019-05-01 00:00:00+00:00,90.0,2
customer250,2019-05-06 00:00:00+00:00,25.0,1
customer250,2019-05-10 00:00:00+00:00,88.0,2
customer250,2019-05-12 00:00:00+00:00,10.0,1
customer250,2019-05-13 00:00:00+00:00,196.0,4
customer250,2019-05-15 00:00:00+00:00,75.0,3
customer250,2019-05-16 00:00:00+00:00,18.0,1
customer250,2019-05-17 00:00:00+00:00,50.0,1
customer250,2019-05-18 00:00:00+00:00,75.0,2
customer250,2019-05-22 00:00:00+00:00,25.0,1
customer250,2019-05-24 00:00:00+00:00,125.0,3
customer250,2019-05-29 00:00:00+00:00,33.0,1
customer250,2019-05-30 00:00:00+00:00,20.0,1
customer250,2019-06-06 00:00:00+00:00,174.0,5
customer250,2019-06-07 00:00:00+00:00,42.0,2
customer250,2019-06-09 00:00:00+00:00,30.0,1
customer250,2019-06-22 00:00:00+00:00,200.0,1
customer250,2019-06-30 00:00:00+00:00,100.0,1
customer250,2019-07-02 00:00:00+00:00,100.0,1
customer250,2019-07-09 00:00:00+00:00,50.0,1
customer250,2019-07-15 00:00:00+00:00,50.0,1
customer250,2019-07-18 00:00:00+00:00,50.0,1
customer250,2019-08-30 00:00:00+00:00,50.0,1
customer250,2019-08-31 00:00:00+00:00,60.0,1
customer250,2019-09-02 00:00:00+00:00,50.0,1
customer250,2019-09-07 00:00:00+00:00,40.0,1
customer250,2019-09-08 00:00:00+00:00,50.0,1
customer250,2019-09-11 00:00:00+00:00,60.0,1
customer250,2019-09-12 00:00:00+00:00,25.0,1
customer251,2019-07-24 00:00:00+00:00,25.0,1
customer251,2019-07-26 00:00:00+00:00,20.0,1
customer251,2019-07-30 00:00:00+00:00,20.0,1
customer251,2019-08-01 00:00:00+00:00,10.0,1
customer251,2019-08-08 00:00:00+00:00,20.0,1
customer252,2019-04-20 00:00:00+00:00,505.0,9
customer252,2019-09-10 00:00:00+00:00,982.0,10
customer252,2019-12-28 00:00:00+00:00,50.0,1
customer253,2019-04-10 00:00:00+00:00,100.0,1
customer253,2019-04-14 00:00:00+00:00,100.0,1
customer253,2019-04-30 00:00:00+00:00,50.0,1
customer253,2019-05-06 00:00:00+00:00,50.0,1
customer253,2019-05-16 00:00:00+00:00,200.0,1
customer253,2019-06-28 00:00:00+00:00,100.0,1
customer253,2019-07-02 00:00:00+00:00,100.0,1
customer253,2019-07-19 00:00:00+00:00,100.0,1
customer253,2019-07-20 00:00:00+00:00,60.0,1
customer253,2019-07-21 00:00:00+00:00,50.0,1
customer253,2019-08-16 00:00:00+00:00,50.0,1
customer253,2019-08-17 00:00:00+00:00,50.0,1
customer253,2019-08-22 00:00:00+00:00,20.0,1
customer253,2019-09-09 00:00:00+00:00,50.0,1
customer253,2019-10-12 00:00:00+00:00,100.0,1
customer253,2019-12-05 00:00:00+00:00,325.0,2
customer253,2019-12-23 00:00:00+00:00,100.0,2
customer254,2019-03-05 00:00:00+00:00,30.0,3
customer254,2019-03-06 00:00:00+00:00,35.0,3
customer254,2019-03-07 00:00:00+00:00,100.0,5
customer254,2019-03-10 00:00:00+00:00,10.0,1
customer254,2019-03-25 00:00:00+00:00,25.0,2
customer254,2019-03-26 00:00:00+00:00,60.0,6
customer254,2019-03-27 00:00:00+00:00,25.0,2
customer254,2019-03-28 00:00:00+00:00,75.0,7
customer254,2019-03-29 00:00:00+00:00,30.0,3
customer254,2019-04-05 00:00:00+00:00,45.0,4
customer254,2019-04-06 00:00:00+00:00,133.0,9
customer254,2019-04-07 00:00:00+00:00,25.0,1
customer254,2019-04-09 00:00:00+00:00,25.0,2
customer254,2019-04-13 00:00:00+00:00,20.0,1
customer254,2019-04-14 00:00:00+00:00,77.25,3
customer254,2019-04-15 00:00:00+00:00,50.0,4
customer254,2019-04-16 00:00:00+00:00,65.0,5
customer254,2019-04-17 00:00:00+00:00,90.0,6
customer254,2019-04-18 00:00:00+00:00,44.0,3
customer254,2019-04-19 00:00:00+00:00,15.0,1
customer254,2019-04-20 00:00:00+00:00,106.0,6
customer254,2019-04-21 00:00:00+00:00,320.0,14
customer254,2019-04-22 00:00:00+00:00,50.0,2
customer254,2019-04-23 00:00:00+00:00,200.0,8
customer254,2019-04-24 00:00:00+00:00,170.0,7
customer254,2019-04-25 00:00:00+00:00,25.0,1
customer254,2019-04-26 00:00:00+00:00,165.0,7
customer254,2019-04-27 00:00:00+00:00,65.0,3
customer254,2019-10-11 00:00:00+00:00,20.0,2
customer254,2019-10-12 00:00:00+00:00,30.0,2
customer255,2020-01-18 00:00:00+00:00,175.0,3
customer255,2020-01-21 00:00:00+00:00,250.0,5
customer255,2020-01-22 00:00:00+00:00,271.0,7
customer255,2020-01-23 00:00:00+00:00,500.0,5
customer255,2020-01-24 00:00:00+00:00,850.0,8
customer255,2020-01-25 00:00:00+00:00,350.0,5
customer256,2019-03-02 00:00:00+00:00,525.0,3
customer256,2019-03-04 00:00:00+00:00,2350.0,4
customer256,2019-03-05 00:00:00+00:00,1000.0,3
customer256,2019-03-06 00:00:00+00:00,1100.0,5
customer256,2019-03-09 00:00:00+00:00,110.0,2
customer256,2019-03-10 00:00:00+00:00,10.0,1
customer256,2019-03-11 00:00:00+00:00,1700.0,4
customer256,2019-03-12 00:00:00+00:00,1150.0,3
customer256,2019-03-13 00:00:00+00:00,3850.0,6
customer256,2019-03-14 00:00:00+00:00,175.0,1
customer256,2019-03-18 00:00:00+00:00,660.0,5
customer256,2019-03-20 00:00:00+00:00,125.0,1
customer256,2019-03-22 00:00:00+00:00,130.0,4
customer256,2019-03-26 00:00:00+00:00,30.0,1
customer256,2019-04-01 00:00:00+00:00,500.0,3
customer256,2019-04-02 00:00:00+00:00,100.0,1
customer256,2019-04-03 00:00:00+00:00,50.0,1
customer256,2019-04-04 00:00:00+00:00,100.0,1
customer256,2019-04-06 00:00:00+00:00,2500.0,11
customer256,2019-04-08 00:00:00+00:00,1650.0,8
customer256,2019-04-09 00:00:00+00:00,150.0,1
customer256,2019-04-10 00:00:00+00:00,180.0,3
customer256,2019-04-11 00:00:00+00:00,75.0,1
customer256,2019-04-12 00:00:00+00:00,100.0,2
customer256,2019-04-13 00:00:00+00:00,50.0,1
customer256,2019-04-16 00:00:00+00:00,689.0,6
customer256,2019-08-18 00:00:00+00:00,300.0,3
customer256,2019-08-22 00:00:00+00:00,125.0,2
customer256,2019-08-23 00:00:00+00:00,175.0,3
customer256,2019-08-25 00:00:00+00:00,1000.0,9
customer256,2019-10-16 00:00:00+00:00,60.0,1
customer256,2019-11-29 00:00:00+00:00,50.0,2
customer257,2019-06-05 00:00:00+00:00,100.0,2
customer257,2019-07-07 00:00:00+00:00,60.0,2
customer257,2019-07-10 00:00:00+00:00,10.0,1
customer257,2019-07-12 00:00:00+00:00,10.0,1
customer257,2019-07-18 00:00:00+00:00,10.0,1
customer257,2019-07-21 00:00:00+00:00,50.0,1
customer257,2019-07-26 00:00:00+00:00,10.0,1
customer257,2019-08-05 00:00:00+00:00,50.0,1
customer257,2019-08-11 00:00:00+00:00,10.0,1
customer257,2019-08-13 00:00:00+00:00,10.0,1
customer258,2019-09-05 00:00:00+00:00,15.0,1
customer258,2019-09-06 00:00:00+00:00,50.0,1
customer258,2019-09-07 00:00:00+00:00,30.0,2
customer258,2019-09-08 00:00:00+00:00,30.0,2
customer258,2019-09-09 00:00:00+00:00,15.0,1
customer258,2019-09-10 00:00:00+00:00,30.0,2
customer258,2019-09-12 00:00:00+00:00,10.0,1
customer258,2019-09-21 00:00:00+00:00,45.0,4
customer258,2020-01-09 00:00:00+00:00,15.0,1
customer259,2019-12-03 00:00:00+00:00,2000.0,4
customer259,2019-12-08 00:00:00+00:00,2000.0,4
customer259,2019-12-11 00:00:00+00:00,2500.0,5
customer259,2019-12-12 00:00:00+00:00,2000.0,4
customer259,2019-12-13 00:00:00+00:00,1500.0,3
customer259,2019-12-14 00:00:00+00:00,500.0,1
customer259,2019-12-18 00:00:00+00:00,1000.0,2
customer259,2019-12-19 00:00:00+00:00,2000.0,4
customer259,2019-12-20 00:00:00+00:00,1000.0,2
customer259,2019-12-21 00:00:00+00:00,500.0,1
customer259,2019-12-25 00:00:00+00:00,1000.0,2
customer259,2020-01-13 00:00:00+00:00,2000.0,8
customer259,2020-01-16 00:00:00+00:00,500.0,1
customer259,2020-02-13 00:00:00+00:00,25.0,1
customer26,2019-03-05 00:00:00+00:00,25.0,1
customer26,2019-03-21 00:00:00+00:00,40.0,1
customer26,2019-04-13 00:00:00+00:00,45.0,1
customer26,2019-04-22 00:00:00+00:00,60.0,1
customer26,2019-04-24 00:00:00+00:00,40.0,2
customer26,2019-04-26 00:00:00+00:00,40.0,1
customer26,2019-04-27 00:00:00+00:00,40.0,2
customer26,2019-04-28 00:00:00+00:00,225.0,4
customer26,2019-05-01 00:00:00+00:00,25.0,1
customer26,2019-05-05 00:00:00+00:00,90.0,2
customer26,2019-05-06 00:00:00+00:00,30.0,1
customer26,2019-05-07 00:00:00+00:00,90.0,3
customer26,2019-05-08 00:00:00+00:00,70.0,2
customer26,2019-05-09 00:00:00+00:00,80.0,2
customer26,2019-05-10 00:00:00+00:00,185.0,4
customer26,2019-05-12 00:00:00+00:00,140.0,3
customer26,2019-05-13 00:00:00+00:00,80.0,2
customer26,2019-05-14 00:00:00+00:00,100.0,2
customer26,2019-05-15 00:00:00+00:00,40.0,1
customer26,2019-05-16 00:00:00+00:00,150.0,4
customer26,2019-05-17 00:00:00+00:00,110.0,2
customer26,2019-05-18 00:00:00+00:00,285.0,7
customer26,2019-05-19 00:00:00+00:00,200.0,6
customer26,2019-05-20 00:00:00+00:00,80.0,3
customer26,2019-05-21 00:00:00+00:00,140.0,4
customer26,2019-05-22 00:00:00+00:00,40.0,1
customer26,2019-05-23 00:00:00+00:00,115.0,3
customer26,2019-05-24 00:00:00+00:00,75.0,2
customer26,2019-05-25 00:00:00+00:00,115.0,4
customer26,2019-05-26 00:00:00+00:00,150.0,5
customer26,2019-05-27 00:00:00+00:00,55.0,2
customer26,2019-05-28 00:00:00+00:00,85.0,3
customer26,2019-05-29 00:00:00+00:00,111.0,5
customer26,2019-05-30 00:00:00+00:00,65.0,3
customer26,2019-05-31 00:00:00+00:00,60.0,2
customer26,2019-06-01 00:00:00+00:00,243.0,6
customer26,2019-06-02 00:00:00+00:00,110.0,4
customer26,2019-06-03 00:00:00+00:00,75.0,3
customer26,2019-06-04 00:00:00+00:00,25.0,1
customer26,2019-06-05 00:00:00+00:00,35.0,2
customer26,2019-06-06 00:00:00+00:00,69.0,3
customer26,2019-06-07 00:00:00+00:00,105.0,4
customer26,2019-06-08 00:00:00+00:00,224.0,10
customer26,2019-06-09 00:00:00+00:00,90.0,3
customer26,2019-06-10 00:00:00+00:00,20.0,1
customer26,2019-06-11 00:00:00+00:00,30.0,1
customer26,2019-06-12 00:00:00+00:00,56.0,2
customer26,2019-06-13 00:00:00+00:00,20.0,1
customer26,2019-06-14 00:00:00+00:00,48.0,2
customer26,2019-06-15 00:00:00+00:00,40.0,2
customer26,2019-06-16 00:00:00+00:00,50.0,2
customer26,2019-06-17 00:00:00+00:00,15.0,1
customer26,2019-06-18 00:00:00+00:00,40.0,2
customer26,2019-06-19 00:00:00+00:00,20.0,1
customer26,2019-06-20 00:00:00+00:00,85.0,3
